Price,Date,Adj Close,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
742,2010-10-12,37.054039001464844,61.56563949584961,61.959388732910156,60.86251449584961,61.87501525878906,1328063
743,2010-10-13,37.189453125,61.79064178466797,62.43751525878906,61.481266021728516,61.762516021728516,2785869
744,2010-10-14,36.20766067504883,60.15938949584961,62.325016021728516,59.62501525878906,62.100013732910156,6206210
745,2010-10-15,36.13996505737305,60.04689025878906,61.00313949584961,59.45626449584961,60.18751525878906,3825540
746,2010-10-18,36.13996505737305,60.04689025878906,61.14376449584961,59.51251220703125,60.975013732910156,2661071
747,2010-10-19,35.66600036621094,59.2593879699707,60.46876525878906,58.95001220703125,60.30001449584961,2506333
748,2010-10-20,35.2935905456543,58.64064025878906,59.76564025878906,58.35939025878906,59.51251220703125,1611212
749,2010-10-21,35.75062942504883,59.4000129699707,60.18751525878906,59.17501449584961,59.79376220703125,5077785
750,2010-10-22,36.190738677978516,60.131263732910156,61.200016021728516,59.45626449584961,60.15938949584961,7613777
751,2010-10-25,35.124305725097656,58.35939025878906,60.693763732910156,58.1343879699707,60.24376678466797,4373958
752,2010-10-26,34.59956741333008,57.48751449584961,58.725013732910156,57.26251220703125,58.50001525878906,3559839
753,2010-10-27,34.48107147216797,57.2906379699707,58.07814025878906,57.1500129699707,57.8531379699707,4326267
754,2010-10-28,33.83782958984375,56.22188949584961,57.76876449584961,55.80001449584961,57.76876449584961,12789477
755,2010-10-29,33.99018096923828,56.475013732910156,57.37501525878906,56.25001525878906,56.3062629699707,2557085
756,2010-11-01,34.07481384277344,56.615638732910156,57.20626449584961,56.41876220703125,56.70001220703125,3644082
757,2010-11-02,33.888607025146484,56.3062629699707,56.50313949584961,55.15313720703125,56.25001525878906,8722079
758,2010-11-03,34.007102966308594,56.50313949584961,56.5875129699707,55.71563720703125,56.25001525878906,5792586
759,2010-11-04,34.362571716308594,57.09376525878906,58.6968879699707,56.25001525878906,56.70001220703125,7578044
760,2010-11-08,33.29616165161133,55.3218879699707,55.912513732910156,54.16876220703125,54.7031364440918,23828591
761,2010-11-09,35.1412353515625,58.38751220703125,59.06251525878906,55.350013732910156,55.51876449584961,37552410
762,2010-11-10,34.5318489074707,57.37501525878906,59.20314025878906,57.178138732910156,58.50001525878906,23142609
763,2010-11-11,34.27793884277344,56.95314025878906,58.33126449584961,56.70001220703125,57.37501525878906,9305659
764,2010-11-12,33.70240783691406,55.99688720703125,57.34688949584961,55.6875114440918,56.7281379699707,8655373
765,2010-11-15,34.26102066040039,56.92501449584961,57.82501220703125,56.25001525878906,56.25001525878906,6781511
766,2010-11-16,33.90553283691406,56.334388732910156,57.23439025878906,56.193763732910156,57.23439025878906,5839719
767,2010-11-18,34.32872009277344,57.037513732910156,57.51564025878906,55.94063949584961,56.8687629699707,11698558
768,2010-11-19,34.498008728027344,57.318763732910156,58.07814025878906,56.41876220703125,56.53126525878906,13151040
769,2010-11-22,34.345645904541016,57.06563949584961,57.318763732910156,55.51876449584961,56.81251525878906,16159489
770,2010-11-23,33.330013275146484,55.37813949584961,56.475013732910156,54.5625114440918,55.7437629699707,29650997
771,2010-11-24,32.872962951660156,54.6187629699707,55.2656364440918,54.0000114440918,54.2812614440918,29495589
772,2010-11-25,32.686771392822266,54.30938720703125,54.7031364440918,52.48126220703125,53.4375114440918,297127250
773,2010-11-26,32.65290451049805,54.25313949584961,54.4218864440918,52.56563949584961,53.8593864440918,108003635
774,2010-11-29,31.77269172668457,52.7906379699707,54.0000114440918,52.3125114440918,53.8593864440918,47311917
775,2010-11-30,32.14509582519531,53.40938949584961,53.4937629699707,51.63751220703125,52.3687629699707,56380039
776,2010-12-01,32.788326263427734,54.4781379699707,54.7031364440918,53.100013732910156,53.2125129699707,49377032
777,2010-12-02,33.51621627807617,55.6875114440918,55.7437629699707,54.30938720703125,54.787513732910156,69791050
778,2010-12-03,33.78706359863281,56.13751220703125,56.4468879699707,54.7031364440918,55.6875114440918,70133580
779,2010-12-06,33.75319290161133,56.08126449584961,56.41876220703125,55.57501220703125,56.25001525878906,35990183
780,2010-12-07,33.4992790222168,55.65938949584961,55.9687614440918,55.1812629699707,55.65938949584961,22324627
781,2010-12-08,33.12688064575195,55.0406379699707,55.5468864440918,54.73126220703125,55.23751449584961,8690959
782,2010-12-09,32.36515808105469,53.7750129699707,55.2656364440918,53.4375114440918,55.01251220703125,19659317
783,2010-12-10,32.534420013427734,54.0562629699707,54.25313949584961,53.2125129699707,53.662513732910156,12656908
784,2010-12-13,33.14381408691406,55.068763732910156,55.2656364440918,53.97188949584961,54.0562629699707,10228525
785,2010-12-14,32.85603713989258,54.59063720703125,55.4062614440918,54.4218864440918,55.1250114440918,12502825
786,2010-12-15,32.72062683105469,54.365638732910156,54.73126220703125,54.1406364440918,54.5625114440918,7532899
787,2010-12-16,32.534420013427734,54.0562629699707,54.4218864440918,53.6343879699707,54.39376449584961,10117565
788,2010-12-20,32.44978332519531,53.9156379699707,54.6187629699707,53.7187614440918,53.8593864440918,12117884
789,2010-12-21,32.889896392822266,54.646888732910156,55.1812629699707,53.943763732910156,54.0000114440918,13693395
790,2010-12-22,33.16073989868164,55.09688949584961,55.29376220703125,54.646888732910156,54.787513732910156,11598882
791,2010-12-23,32.92375183105469,54.7031364440918,55.1812629699707,54.6187629699707,54.87188720703125,4611659
792,2010-12-24,33.09302520751953,54.9843864440918,55.1250114440918,54.2812614440918,54.2812614440918,4676656
793,2010-12-27,32.73755645751953,54.39376449584961,55.01251220703125,54.1968879699707,54.8437614440918,5508784
794,2010-12-28,32.55134963989258,54.084388732910156,54.53438949584961,53.943763732910156,54.2812614440918,6071879
795,2010-12-29,32.39899826049805,53.83126449584961,54.2812614440918,53.7187614440918,54.02813720703125,10314957
796,2010-12-30,32.703697204589844,54.3375129699707,54.87188720703125,53.240638732910156,53.83126449584961,31947999
797,2010-12-31,33.27922821044922,55.29376220703125,55.4062614440918,54.4218864440918,54.506263732910156,12208677
798,2011-01-03,33.27922821044922,55.29376220703125,55.5468864440918,55.0406379699707,55.37813949584961,5686478
799,2011-01-04,33.313087463378906,55.350013732910156,55.631263732910156,54.9843864440918,55.37813949584961,9878712
800,2011-01-05,33.211517333984375,55.1812629699707,55.6031379699707,54.95626449584961,55.350013732910156,6557909
801,2011-01-06,33.51621627807617,55.6875114440918,56.10939025878906,55.01251220703125,55.23751449584961,16916733
802,2011-01-07,33.12688064575195,55.0406379699707,56.193763732910156,54.646888732910156,55.6875114440918,15775814
803,2011-01-10,32.55134963989258,54.084388732910156,55.4625129699707,53.97188949584961,55.01251220703125,11747099
804,2011-01-11,32.517494201660156,54.02813720703125,55.1250114440918,53.55001449584961,54.45001220703125,8402847
805,2011-01-12,32.92375183105469,54.7031364440918,54.81563949584961,53.7187614440918,54.39376449584961,5356220
806,2011-01-13,32.75447463989258,54.4218864440918,54.81563949584961,54.25313949584961,54.67501449584961,5840003
807,2011-01-14,33.042240142822266,54.9000129699707,55.771888732910156,54.1406364440918,54.2812614440918,13619178
808,2011-01-17,33.09302520751953,54.9843864440918,55.1250114440918,53.803138732910156,54.2812614440918,10222664
809,2011-01-18,33.39771270751953,55.490638732910156,55.631263732910156,54.67501449584961,54.67501449584961,8525103
810,2011-01-19,33.14381408691406,55.068763732910156,55.6875114440918,54.787513732910156,55.0406379699707,8181638
811,2011-01-20,33.482357025146484,55.631263732910156,55.6875114440918,54.5625114440918,54.5625114440918,8113388
812,2011-01-21,33.465431213378906,55.6031379699707,55.6875114440918,55.068763732910156,55.2656364440918,7263505
813,2011-01-24,33.36386489868164,55.43438720703125,55.8281364440918,55.068763732910156,55.209388732910156,10580288
814,2011-01-25,33.313087463378906,55.350013732910156,55.94063949584961,55.15313720703125,55.6875114440918,5774233
815,2011-01-27,33.44850540161133,55.57501220703125,55.9687614440918,52.396888732910156,55.29376220703125,21308494
816,2011-01-28,32.686771392822266,54.30938720703125,55.57501220703125,53.55001449584961,55.4062614440918,12161301
817,2011-01-31,32.686771392822266,54.30938720703125,55.350013732910156,53.55001449584961,53.9156379699707,10372393
818,2011-02-01,32.382083892822266,53.803138732910156,54.9000129699707,53.7187614440918,54.5625114440918,5685819
819,2011-02-02,32.34822082519531,53.74688720703125,54.2812614440918,53.0718879699707,54.02813720703125,9759510
820,2011-02-03,33.39771270751953,55.490638732910156,55.65938949584961,53.46563720703125,53.7187614440918,8272335
821,2011-02-04,32.94068145751953,54.73126220703125,56.36251449584961,54.646888732910156,55.37813949584961,13585721
822,2011-02-07,33.109954833984375,55.01251220703125,55.4062614440918,54.2812614440918,54.7593879699707,10075695
823,2011-02-08,32.39899826049805,53.83126449584961,55.6875114440918,53.69063949584961,55.6875114440918,6969251
824,2011-02-09,32.46672058105469,53.943763732910156,54.67501449584961,53.2968864440918,54.5625114440918,15914271
825,2011-02-10,32.29743194580078,53.662513732910156,54.7031364440918,53.46563720703125,53.803138732910156,15041071
826,2011-02-11,32.80793380737305,54.225013732910156,54.8437614440918,53.8593864440918,54.2812614440918,16032113
827,2011-02-14,33.53964614868164,55.43438720703125,55.8281364440918,54.02813720703125,54.30938720703125,9448315
828,2011-02-15,33.60771179199219,55.5468864440918,55.8281364440918,55.01251220703125,55.4062614440918,6653191
829,2011-02-16,33.556663513183594,55.4625129699707,55.57501220703125,55.23751449584961,55.37813949584961,3070813
830,2011-02-17,33.556663513183594,55.4625129699707,55.65938949584961,55.2656364440918,55.4625129699707,2410838
831,2011-02-18,33.38650131225586,55.1812629699707,55.6875114440918,54.67501449584961,55.4625129699707,7982842
832,2011-02-21,33.67578125,55.65938949584961,55.6875114440918,54.59063720703125,54.59063720703125,9078739
833,2011-02-22,33.505615234375,55.37813949584961,55.631263732910156,55.01251220703125,55.4062614440918,6311548
834,2011-02-23,33.89699935913086,56.0250129699707,56.39064025878906,55.4062614440918,55.4062614440918,28541975
835,2011-02-24,33.43754959106445,55.2656364440918,56.25001525878906,54.506263732910156,55.9687614440918,14267832
836,2011-02-25,33.7608642578125,55.80001449584961,56.1656379699707,54.25313949584961,55.43438720703125,31955636
837,2011-02-28,33.67578125,55.65938949584961,58.725013732910156,54.95626449584961,56.41876220703125,128195783
838,2011-03-01,33.86296463012695,55.9687614440918,56.3062629699707,55.1250114440918,55.9687614440918,22095525
839,2011-03-03,33.79489517211914,55.85626220703125,56.756263732910156,55.43438720703125,55.43438720703125,12055696
840,2011-03-04,33.69280242919922,55.6875114440918,56.22188949584961,55.490638732910156,55.85626220703125,5797710
841,2011-03-07,33.369476318359375,55.15313720703125,55.631263732910156,54.0562629699707,55.631263732910156,6845096
842,2011-03-08,33.33544921875,55.09688949584961,55.631263732910156,53.83126449584961,55.1250114440918,8299919
843,2011-03-09,33.369476318359375,55.15313720703125,55.4062614440918,54.9000129699707,55.1250114440918,4984092
844,2011-03-10,33.48859786987305,55.350013732910156,55.631263732910156,54.73126220703125,55.1250114440918,4963678
845,2011-03-11,33.369476318359375,55.15313720703125,55.4625129699707,54.8437614440918,54.8437614440918,6148250
846,2011-03-14,33.624732971191406,55.57501220703125,55.7437629699707,54.928138732910156,54.928138732910156,4743614
847,2011-03-15,33.26737976074219,54.9843864440918,55.2656364440918,54.59063720703125,55.0406379699707,7316083
848,2011-03-16,33.556663513183594,55.4625129699707,55.6875114440918,55.1250114440918,55.15313720703125,3548194
849,2011-03-17,33.471580505371094,55.3218879699707,55.43438720703125,55.01251220703125,55.01251220703125,4312518
850,2011-03-18,33.33544921875,55.09688949584961,55.6875114440918,54.9000129699707,55.4062614440918,7614611
851,2011-03-21,33.14827346801758,54.787513732910156,55.1812629699707,54.7031364440918,55.01251220703125,3473055
852,2011-03-22,33.13125228881836,54.7593879699707,55.068763732910156,54.45001220703125,55.068763732910156,3536038
853,2011-03-23,33.16527557373047,54.81563949584961,55.3218879699707,54.6187629699707,54.7593879699707,5655111
854,2011-03-24,33.33544921875,55.09688949584961,55.23751449584961,54.646888732910156,55.1250114440918,7807585
855,2011-03-25,33.403507232666016,55.209388732910156,55.350013732910156,54.87188720703125,55.23751449584961,8602591
856,2011-03-28,33.72683334350586,55.7437629699707,55.912513732910156,55.068763732910156,55.15313720703125,11509824
857,2011-03-29,33.96506881713867,56.13751220703125,56.4468879699707,55.5468864440918,55.7437629699707,8985339
858,2011-03-30,34.37346649169922,56.81251525878906,57.0093879699707,56.1656379699707,56.25001525878906,4832583
859,2011-03-31,34.67975997924805,57.318763732910156,57.8531379699707,56.41876220703125,56.81251525878906,15647437
860,2011-04-01,35.68373107910156,58.9781379699707,59.34376525878906,57.0093879699707,57.0093879699707,22114974
861,2011-04-04,36.04108810424805,59.568763732910156,60.32814025878906,58.61251449584961,58.61251449584961,10060811
862,2011-04-05,35.80284881591797,59.17501449584961,59.76564025878906,58.584388732910156,59.34376525878906,7752278
863,2011-04-06,35.75179672241211,59.09063720703125,60.131263732910156,58.865638732910156,59.06251525878906,5371783
864,2011-04-07,35.71776580810547,59.03438949584961,60.01876449584961,58.725013732910156,59.09063720703125,5888794
865,2011-04-08,35.70074462890625,59.006263732910156,59.31563949584961,58.2750129699707,59.09063720703125,3282029
866,2011-04-11,35.47953796386719,58.64064025878906,59.03438949584961,58.2750129699707,58.52813720703125,2761151
867,2011-04-13,35.81987380981445,59.20314025878906,59.51251220703125,57.96563720703125,57.9937629699707,5725109
868,2011-04-15,35.75179672241211,59.09063720703125,59.45626449584961,58.865638732910156,59.09063720703125,2726721
869,2011-04-18,35.46250915527344,58.61251449584961,59.709388732910156,58.4156379699707,59.06251525878906,3846832
870,2011-04-19,35.207271575927734,58.19063949584961,58.92189025878906,57.93751525878906,58.92189025878906,2130742
871,2011-04-20,35.47953796386719,58.64064025878906,58.92189025878906,57.9937629699707,58.92189025878906,3816903
872,2011-04-21,35.59865188598633,58.8375129699707,59.06251525878906,58.38751220703125,58.64064025878906,3804886
873,2011-04-25,35.581626892089844,58.80938720703125,59.287513732910156,58.50001525878906,58.50001525878906,1583736
874,2011-04-26,35.49654769897461,58.66876220703125,59.146888732910156,57.9937629699707,59.06251525878906,4390914
875,2011-04-27,35.513572692871094,58.6968879699707,59.06251525878906,58.35939025878906,58.78126525878906,2846797
876,2011-04-28,35.411468505859375,58.52813720703125,58.78126525878906,58.303138732910156,58.584388732910156,5158203
877,2011-04-29,35.581626892089844,58.80938720703125,59.34376525878906,58.303138732910156,58.52813720703125,3615042
878,2011-05-02,36.21125411987305,59.850013732910156,60.075016021728516,58.50001525878906,58.50001525878906,5731198
879,2011-05-03,35.394447326660156,58.50001525878906,59.90626525878906,58.2750129699707,59.62501525878906,3804669
880,2011-05-04,35.49654769897461,58.66876220703125,58.8375129699707,57.68438720703125,58.303138732910156,4044546
881,2011-05-05,34.662742614746094,57.2906379699707,58.66876220703125,56.70001220703125,58.50001525878906,5204752
882,2011-05-06,35.08815383911133,57.9937629699707,58.303138732910156,57.318763732910156,57.4312629699707,2973311
883,2011-05-09,34.952022552490234,57.76876449584961,58.38751220703125,57.65626525878906,58.021888732910156,3424009
884,2011-05-10,34.832908630371094,57.5718879699707,58.33126449584961,57.37501525878906,57.68438720703125,1276536
885,2011-05-11,35.44550704956055,58.584388732910156,58.78126525878906,57.459388732910156,57.459388732910156,5173641
886,2011-05-12,34.50959014892578,57.037513732910156,58.584388732910156,56.92501449584961,58.584388732910156,2199955
887,2011-05-13,34.49257278442383,57.0093879699707,57.76876449584961,56.84063720703125,56.98126220703125,3389298
888,2011-05-16,34.64570999145508,57.26251220703125,57.48751449584961,56.98126220703125,57.1500129699707,2643860
889,2011-05-17,34.54362487792969,57.09376525878906,57.65626525878906,57.0093879699707,57.26251220703125,2042475
890,2011-05-18,34.49257278442383,57.0093879699707,57.881263732910156,56.8687629699707,57.26251220703125,3314783
891,2011-05-19,33.64175033569336,55.6031379699707,57.34688949584961,55.3218879699707,57.037513732910156,2532955
892,2011-05-20,34.37346649169922,56.81251525878906,57.1500129699707,55.3218879699707,55.490638732910156,1959647
893,2011-05-23,33.89699935913086,56.0250129699707,56.41876220703125,55.6875114440918,56.41876220703125,1694918
894,2011-05-24,33.624732971191406,55.57501220703125,57.037513732910156,55.350013732910156,56.22188949584961,9876185
895,2011-05-25,33.029151916503906,54.59063720703125,55.94063949584961,54.25313949584961,55.6875114440918,5753045
896,2011-05-26,32.518653869628906,53.74688720703125,55.068763732910156,53.4375114440918,54.8437614440918,4935316
897,2011-05-27,33.23334884643555,54.928138732910156,55.09688949584961,53.83126449584961,53.83126449584961,4500032
898,2011-05-30,33.69280242919922,55.6875114440918,55.8281364440918,54.646888732910156,55.1250114440918,8167114
899,2011-05-31,34.39046859741211,56.84063720703125,57.037513732910156,55.6875114440918,55.80001449584961,7467651
900,2011-06-01,34.25434494018555,56.615638732910156,56.95314025878906,56.1656379699707,56.55938720703125,1794961
901,2011-06-02,33.77788543701172,55.8281364440918,56.92501449584961,55.6875114440918,56.25001525878906,4461069
902,2011-06-03,34.37346649169922,56.81251525878906,57.318763732910156,55.8281364440918,55.8281364440918,5649415
903,2011-06-06,34.54362487792969,57.09376525878906,57.23439025878906,56.08126449584961,56.70001220703125,4910297
904,2011-06-07,34.52659225463867,57.06563949584961,57.20626449584961,56.7281379699707,56.896888732910156,6516069
905,2011-06-08,34.49257278442383,57.0093879699707,57.09376525878906,56.4468879699707,56.55938720703125,14162904
906,2011-06-09,34.54362487792969,57.09376525878906,57.2906379699707,56.756263732910156,56.81251525878906,6989160
907,2011-06-10,34.4415283203125,56.92501449584961,57.26251220703125,56.53126525878906,57.09376525878906,7661567
908,2011-06-13,34.900978088378906,57.68438720703125,57.93751525878906,56.55938720703125,56.81251525878906,2849421
909,2011-06-14,35.292354583740234,58.33126449584961,58.50001525878906,57.459388732910156,57.459388732910156,4458752
910,2011-06-15,34.64570999145508,57.26251220703125,58.4156379699707,57.0093879699707,58.35939025878906,2533103
911,2011-06-16,34.71378707885742,57.37501525878906,57.65626525878906,56.7281379699707,57.1500129699707,2472762
912,2011-06-17,34.952022552490234,57.76876449584961,57.93751525878906,57.12188720703125,57.1500129699707,2524363
913,2011-06-20,34.696773529052734,57.34688949584961,58.33126449584961,55.71563720703125,57.40313720703125,6194464
914,2011-06-21,34.49257278442383,57.0093879699707,57.62813949584961,56.475013732910156,57.26251220703125,5126564
915,2011-06-22,34.81588363647461,57.54376220703125,57.600013732910156,56.84063720703125,57.0093879699707,2408781
916,2011-06-23,34.79887390136719,57.51564025878906,57.82501220703125,57.26251220703125,57.40313720703125,3746535
917,2011-06-24,35.27534866333008,58.303138732910156,58.584388732910156,57.26251220703125,57.37501525878906,5675164
918,2011-06-27,36.87489700317383,60.94689178466797,61.50939178466797,57.51564025878906,57.51564025878906,29869389
919,2011-06-28,37.130149841308594,61.36876678466797,61.818763732910156,60.80626678466797,61.537513732910156,13872282
920,2011-06-29,37.470481872558594,61.93126678466797,62.15626525878906,61.256263732910156,61.481266021728516,13356359
921,2011-06-30,37.26627731323242,61.59376525878906,62.71876525878906,60.778141021728516,61.87501525878906,30432762
922,2011-07-01,37.521522521972656,62.01564025878906,62.29689025878906,61.537513732910156,61.87501525878906,23953730
923,2011-07-04,37.589595794677734,62.12813949584961,62.662513732910156,61.70626449584961,62.07189178466797,5307022
924,2011-07-05,37.30031204223633,61.65001678466797,62.07189178466797,60.75001525878906,61.87501525878906,10665833
925,2011-07-06,37.113128662109375,61.340641021728516,61.70626449584961,61.059391021728516,61.45314025878906,3270036
926,2011-07-07,37.41942596435547,61.84688949584961,62.043766021728516,61.00313949584961,61.59376525878906,5856910
927,2011-07-08,37.164180755615234,61.42501449584961,62.29689025878906,61.22814178466797,61.45314025878906,12625687
928,2011-07-11,36.75577163696289,60.75001525878906,61.200016021728516,59.79376220703125,61.059391021728516,2848918
929,2011-07-12,36.82384490966797,60.86251449584961,61.31251525878906,59.93438720703125,60.58126449584961,2954427
930,2011-07-13,37.5045166015625,61.98751449584961,62.606266021728516,60.86251449584961,60.918766021728516,3819442
931,2011-07-14,37.130149841308594,61.36876678466797,62.043766021728516,60.918766021728516,61.59376525878906,10479376
932,2011-07-15,37.521522521972656,62.01564025878906,63.11251449584961,60.94689178466797,60.94689178466797,8242815
933,2011-07-18,37.215232849121094,61.50939178466797,62.381263732910156,61.340641021728516,62.12813949584961,2085379
934,2011-07-19,37.385398864746094,61.79064178466797,62.07189178466797,61.08751678466797,61.14376449584961,2972184
935,2011-07-20,37.14715576171875,61.396888732910156,62.12813949584961,61.22814178466797,61.678138732910156,4177419
936,2011-07-21,36.75577163696289,60.75001525878906,61.59376525878906,60.271888732910156,61.31251525878906,3008285
937,2011-07-22,37.283294677734375,61.621891021728516,61.959388732910156,60.38439178466797,60.75001525878906,3369044
938,2011-07-25,36.925941467285156,61.03126525878906,61.59376525878906,60.356266021728516,61.537513732910156,7429567
939,2011-07-26,37.096107482910156,61.31251525878906,61.79064178466797,60.32814025878906,60.75001525878906,5770592
940,2011-07-27,36.466495513916016,60.271888732910156,61.396888732910156,59.90626525878906,61.115638732910156,7214188
941,2011-07-28,35.92197036743164,59.37188720703125,60.18751525878906,58.303138732910156,59.6812629699707,13905358
942,2011-07-29,35.76881408691406,59.1187629699707,60.553138732910156,57.5718879699707,58.50001525878906,9768024
943,2011-08-01,36.568599700927734,60.44063949584961,61.14376449584961,59.1187629699707,59.1187629699707,4672455
944,2011-08-02,36.738765716552734,60.72188949584961,60.918766021728516,60.04689025878906,60.412513732910156,3239197
945,2011-08-03,35.61566925048828,58.865638732910156,60.553138732910156,57.9937629699707,59.93438720703125,12800281
946,2011-08-04,35.56462097167969,58.78126525878906,60.131263732910156,58.38751220703125,59.4000129699707,6939466
947,2011-08-05,34.81588363647461,57.54376220703125,58.33126449584961,56.334388732910156,56.53126525878906,12075758
948,2011-08-08,34.866943359375,57.62813949584961,58.4156379699707,55.350013732910156,55.43438720703125,13716718
949,2011-08-09,34.67975997924805,57.318763732910156,58.33126449584961,55.6875114440918,55.6875114440918,7228990
950,2011-08-10,35.24130630493164,58.24688720703125,58.725013732910156,57.40313720703125,57.68438720703125,5126905
951,2011-08-11,35.05412292480469,57.93751525878906,58.64064025878906,57.54376220703125,57.5718879699707,6299073
952,2011-08-12,35.25832748413086,58.2750129699707,58.8375129699707,57.93751525878906,58.35939025878906,6421148
953,2011-08-16,35.25832748413086,58.2750129699707,59.006263732910156,57.9937629699707,58.52813720703125,4242848
954,2011-08-17,35.10517120361328,58.021888732910156,58.89376449584961,57.76876449584961,57.76876449584961,7430913
955,2011-08-18,34.935001373291016,57.740638732910156,58.4156379699707,57.178138732910156,58.21876525878906,5110388
956,2011-08-19,34.39046859741211,56.84063720703125,57.68438720703125,55.99688720703125,56.25001525878906,5245806
957,2011-08-22,35.122188568115234,58.05001449584961,58.2750129699707,56.10939025878906,56.81251525878906,3059716
958,2011-08-23,34.4415283203125,56.92501449584961,58.725013732910156,56.81251525878906,58.1343879699707,2837432
959,2011-08-24,34.730796813964844,57.40313720703125,57.79689025878906,56.41876220703125,57.600013732910156,6888368
960,2011-08-25,33.931026458740234,56.08126449584961,57.65626525878906,55.6875114440918,57.40313720703125,13758009
961,2011-08-26,33.16527557373047,54.81563949584961,56.25001525878906,54.3375129699707,56.08126449584961,9286925
962,2011-08-29,34.016117095947266,56.22188949584961,56.334388732910156,54.5625114440918,54.67501449584961,6345123
963,2011-08-30,34.101192474365234,56.36251449584961,56.8687629699707,55.8281364440918,56.81251525878906,3821904
964,2011-09-02,33.811912536621094,55.8843879699707,59.06251525878906,55.3218879699707,58.05001449584961,8166250
965,2011-09-05,33.06318664550781,54.646888732910156,55.9687614440918,54.39376449584961,55.771888732910156,7422597
966,2011-09-06,32.87356185913086,53.6343879699707,54.506263732910156,53.0156364440918,54.506263732910156,14848826
967,2011-09-07,33.37347412109375,54.45001220703125,54.9843864440918,53.7750129699707,53.83126449584961,11526455
968,2011-09-08,33.16661834716797,54.11251449584961,55.01251220703125,53.6343879699707,54.9000129699707,7049237
969,2011-09-09,33.132137298583984,54.0562629699707,54.53438949584961,53.69063949584961,54.0562629699707,6782680
970,2011-09-12,32.5287971496582,53.0718879699707,53.83126449584961,52.5937614440918,53.46563720703125,5271294
971,2011-09-13,32.614986419677734,53.2125129699707,53.6343879699707,53.0156364440918,53.3531379699707,4033213
972,2011-09-14,32.73566818237305,53.40938949584961,53.6343879699707,52.62188720703125,53.46563720703125,4248247
973,2011-09-15,33.09767150878906,54.0000114440918,54.225013732910156,52.818763732910156,53.55001449584961,8283475
974,2011-09-16,34.3560676574707,56.053138732910156,56.39064025878906,53.8593864440918,54.225013732910156,6853575
975,2011-09-19,33.769954681396484,55.09688949584961,56.39064025878906,54.87188720703125,55.350013732910156,3721222
976,2011-09-20,34.06300735473633,55.57501220703125,56.193763732910156,54.9843864440918,54.9843864440918,4399666
977,2011-09-21,34.21815490722656,55.8281364440918,56.08126449584961,55.209388732910156,55.29376220703125,2182138
978,2011-09-22,33.1838493347168,54.1406364440918,55.37813949584961,53.83126449584961,55.350013732910156,3792171
979,2011-09-23,33.11490249633789,54.02813720703125,54.67501449584961,53.26876449584961,53.7187614440918,3612112
980,2011-09-26,32.839088439941406,53.5781364440918,54.25313949584961,53.18438720703125,54.02813720703125,1880644
981,2011-09-27,33.32176971435547,54.365638732910156,54.73126220703125,53.74688720703125,54.25313949584961,1273121
982,2011-09-28,33.56310272216797,54.7593879699707,54.9000129699707,53.943763732910156,54.45001220703125,4398260
983,2011-09-29,33.597564697265625,54.81563949584961,55.65938949584961,54.084388732910156,54.45001220703125,9460952
984,2011-09-30,33.942344665527344,55.37813949584961,55.7437629699707,54.5625114440918,54.5625114440918,6946805
985,2011-10-03,33.56310272216797,54.7593879699707,55.209388732910156,54.11251449584961,55.09688949584961,7517061
986,2011-10-04,33.04594802856445,53.9156379699707,55.15313720703125,53.7750129699707,54.45001220703125,2740436
987,2011-10-05,33.06318283081055,53.943763732910156,54.59063720703125,53.7187614440918,54.02813720703125,3503641
988,2011-10-07,33.528621673583984,54.7031364440918,55.6031379699707,54.2812614440918,54.506263732910156,4435678
989,2011-10-10,33.8044319152832,55.15313720703125,55.350013732910156,54.3375129699707,54.3375129699707,8326437
990,2011-10-11,34.028533935546875,55.51876449584961,55.71563720703125,54.8437614440918,55.4062614440918,5044978
991,2011-10-12,34.166439056396484,55.7437629699707,56.13751220703125,55.1812629699707,56.08126449584961,4905765
992,2011-10-13,34.25263214111328,55.8843879699707,56.193763732910156,55.29376220703125,55.7437629699707,3531871
993,2011-10-14,34.097496032714844,55.631263732910156,56.27813720703125,55.43438720703125,55.5468864440918,5039179
994,2011-10-17,33.73548126220703,55.0406379699707,55.80001449584961,54.73126220703125,55.57501220703125,1605713
995,2011-10-18,33.83890151977539,55.209388732910156,55.51876449584961,54.5625114440918,54.5625114440918,2025955
996,2011-10-19,34.45949172973633,56.22188949584961,56.53126525878906,55.37813949584961,55.6875114440918,5145909
997,2011-10-20,34.13196563720703,55.6875114440918,56.193763732910156,55.51876449584961,55.7437629699707,2881549
998,2011-10-21,34.13196563720703,55.6875114440918,56.3062629699707,55.2656364440918,55.5468864440918,2127672
999,2011-10-24,34.73530578613281,56.67189025878906,56.95314025878906,56.3062629699707,56.39064025878906,3334756
1000,2011-10-25,35.821319580078125,58.443763732910156,58.92189025878906,56.5875129699707,56.70001220703125,7605862
1001,2011-10-28,36.2005729675293,59.06251525878906,60.75001525878906,58.07814025878906,59.34376525878906,8504582
1002,2011-10-31,36.14884567260742,58.9781379699707,59.4000129699707,58.162513732910156,59.06251525878906,4561310
1003,2011-11-01,35.735137939453125,58.303138732910156,59.146888732910156,57.93751525878906,58.64064025878906,2155435
